election_key,election_date,election_type,contest,contest_slug,contest_order,candidate,candidate_party,candidate_order,precinct,ward,votes
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,3-1,3,160
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,3-1A,3,216
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,3-2,3,207
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,3-3,3,246
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,4-1,4,234
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,4-2,4,132
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,4-3,4,166
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,5-1,5,287
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,5-2,5,353
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,5-3,5,119
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,5-3A,5,141
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,6-1,6,387
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,6-2,6,290
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,6-3,6,343
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,7-1,7,183
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,7-2,7,258
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,7-3,7,191
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,7-3A,7,99
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,8-1,8,379
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,8-2,8,299
malden_state_election_2024_11_05,2024-11-05,state,ELECTORS OF PRESIDENT AND VICE PRESIDENT,electors_of_president_and_vice_president,1,TRUMP and VANCE,Republican,6,8-3,8,225
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,1-1,1,586
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,1-2,1,617
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,1-3,1,643
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,2-1,2,510
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,2-2,2,530
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,2-3,2,652
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,3-1,3,407
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,3-1A,3,470
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,3-2,3,717
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,3-3,3,831
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,4-1,4,647
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,4-2,4,462
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,4-3,4,658
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,5-1,5,640
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,5-2,5,936
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,5-3,5,357
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,5-3A,5,394
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,6-1,6,866
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,6-2,6,648
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,6-3,6,646
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,7-1,7,580
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,7-2,7,574
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,7-3,7,315
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,7-3A,7,254
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,8-1,8,683
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,8-2,8,634
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,ELIZABETH ANN WARREN,Democratic,1,8-3,8,509
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,1-1,1,151
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,1-2,1,234
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,1-3,1,241
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,2-1,2,195
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,2-2,2,288
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,2-3,2,318
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,3-1,3,146
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,3-1A,3,221
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,3-2,3,215
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,3-3,3,262
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,4-1,4,207
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,4-2,4,119
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,4-3,4,152
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,5-1,5,274
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,5-2,5,376
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,5-3,5,121
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,5-3A,5,134
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,6-1,6,354
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,6-2,6,250
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,6-3,6,330
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,7-1,7,159
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,7-2,7,227
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,7-3,7,152
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,7-3A,7,84
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,8-1,8,354
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,8-2,8,284
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN CONGRESS,senator_in_congress,2,JOHN DEATON,Republican,2,8-3,8,198
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,1-1,1,602
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,1-2,1,661
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,1-3,1,689
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,2-1,2,590
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,2-2,2,609
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,2-3,2,751
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,3-1,3,431
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,3-1A,3,516
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,3-2,3,763
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,3-3,3,880
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,4-1,4,716
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,4-2,4,488
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,4-3,4,671
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,5-1,5,725
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,5-2,5,1027
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,5-3,5,374
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,5-3A,5,423
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,6-1,6,947
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,6-2,6,728
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,6-3,6,741
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,7-1,7,618
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,7-2,7,651
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,7-3,7,358
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,7-3A,7,266
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,8-1,8,799
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,8-2,8,730
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN CONGRESS FIFTH DISTRICT,representative_in_congress_fifth_district,3,KATHERINE M. CLARK,Democratic,1,8-3,8,556
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,1-1,1,575
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,1-2,1,639
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,1-3,1,657
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,2-1,2,550
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,2-2,2,612
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,2-3,2,720
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,3-1,3,392
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,3-1A,3,486
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,3-2,3,713
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,3-3,3,817
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,4-1,4,679
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,4-2,4,450
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,4-3,4,628
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,5-1,5,708
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,5-2,5,966
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,5-3,5,354
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,5-3A,5,407
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,6-1,6,884
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,6-2,6,690
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,6-3,6,736
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,7-1,7,592
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,7-2,7,640
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,7-3,7,349
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,7-3A,7,247
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,8-1,8,794
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,8-2,8,705
malden_state_election_2024_11_05,2024-11-05,state,COUNCILLOR SIXTH DISTRICT,councillor_sixth_district,4,TERRENCE W. KENNEDY,Democratic,1,8-3,8,545
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,1-1,1,574
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,1-2,1,629
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,1-3,1,649
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,2-1,2,562
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,2-2,2,602
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,2-3,2,705
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,3-1,3,401
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,3-1A,3,480
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,3-2,3,722
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,3-3,3,832
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,4-1,4,690
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,4-2,4,469
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,4-3,4,627
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,5-1,5,706
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,5-2,5,983
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,5-3,5,352
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,5-3A,5,409
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,6-1,6,904
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,6-2,6,694
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,6-3,6,718
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,7-1,7,587
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,7-2,7,633
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,7-3,7,345
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,7-3A,7,254
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,8-1,8,780
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,8-2,8,706
malden_state_election_2024_11_05,2024-11-05,state,SENATOR IN GENERAL COURT FIFTH MIDDLESEX DISTRICT,senator_in_general_court_fifth_middlesex_district,5,JASON M. LEWIS,Democratic,1,8-3,8,533
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN GENERAL COURT THIRTY-SECOND MIDDLESEX DISTRICT,representative_in_general_court_thirty_second_middlesex_district,6,KATE LIPPER-GARABEDIAN,Democratic,1,5-2,5,951
malden_state_election_2024_11_05,2024-11-05,state,REPRESENTATIVE IN GENERAL COURT THIRTY-SECOND MIDDLESEX DISTRICT,representative_in_general_court_thirty_second_middlesex_district,6,KATE LIPPER-GARABEDIAN,Democratic,1,5-3A,5,406
